Iteration,Best Distance,Average Distance
772,11262.551974112675,11810.993297611903
773,11262.551974112675,11832.790004920484
774,11262.551974112675,11814.548397599068
775,11262.551974112675,11850.86210828591
776,11262.551974112675,11807.80893618956
777,11262.551974112675,11747.280056591886
778,11262.551974112675,11736.543360001215
779,11262.551974112675,11788.638190599891
780,11262.551974112675,11796.553598277365
781,11262.551974112675,11732.7008613845
782,11262.551974112675,11688.345970308843
783,11262.551974112675,11723.251649338134
784,11262.551974112675,11691.035667946826
785,11262.551974112675,11680.99518515395
786,11262.551974112675,11722.676534532786
787,11262.551974112675,11706.336885476261
788,11226.725043189408,11659.332886563288
789,11226.725043189408,11876.699173255127
790,11226.725043189408,11929.20588070381
791,11226.725043189408,11698.182580616685
792,11226.725043189408,11746.276364125477
793,11226.725043189408,11759.6617462343
794,11226.725043189408,11829.450289682105
795,11226.725043189408,11780.676332425433
796,11226.725043189408,11755.575963470434
797,11226.725043189408,11866.209355602998
798,11226.725043189408,11709.24146093631
799,11226.725043189408,11826.67703751583
800,11226.725043189408,11714.927395665436
801,11226.725043189408,11746.564134406923
802,11226.725043189408,11811.901130709588
803,11226.725043189408,11869.572969742563
804,11226.725043189408,11812.880095853838
805,11226.725043189408,11791.329300184309
806,11226.725043189408,11707.47049204443
807,11226.725043189408,11768.449828992983
808,11226.725043189408,11679.185346816312
809,11226.725043189408,11771.862608696074
810,11226.725043189408,11878.516162453669
811,11226.725043189408,11727.537561178779
812,11226.725043189408,11739.304350794715
813,11226.725043189408,11793.667681072691
814,11226.725043189408,11822.815848908935
815,11226.725043189408,11785.897224571321
816,11226.725043189408,11727.037508195897
817,11226.725043189408,11657.92916116722
818,11226.725043189408,11754.869918014456
819,11226.725043189408,11767.102115284762
820,11226.725043189408,11653.674498542503
821,11226.725043189408,11731.802143307003
822,11226.725043189408,11716.478100499993
823,11226.725043189408,11697.529311489203
824,11226.725043189408,11642.310295896388
825,11226.725043189408,11722.338127450608
826,11226.725043189408,11701.959555805961
827,11226.725043189408,11685.66963252492
828,11226.725043189408,11753.52346779989
829,11226.725043189408,11786.36563266792
830,11226.725043189408,11653.76769937509
831,11226.725043189408,11735.635864947382
832,11226.725043189408,11668.213938113075
833,11226.725043189408,11773.605378588
834,11226.725043189408,11804.790036185821
835,11226.725043189408,11661.583088758633
836,11226.725043189408,11662.582221026381
837,11226.725043189408,11865.058510127701
838,11226.725043189408,11785.47086908754
839,11226.725043189408,11677.50520721128
840,11226.725043189408,11653.1378945244
841,11226.725043189408,11732.897899593325
842,11226.725043189408,11810.555717848823
843,11226.725043189408,11793.338892987298
844,11226.725043189408,11677.87666888233
845,11226.725043189408,11649.248263683103
846,11226.725043189408,11700.593065052966
847,11226.725043189408,11750.930453322339
848,11226.725043189408,11685.129586670166
849,11226.725043189408,11661.117935793141
850,11226.725043189408,11655.067180839815
851,11226.725043189408,11616.55830343489
852,11226.725043189408,11651.188023818271
853,11226.725043189408,11613.011786591554
854,11226.725043189408,11648.022421958996
855,11226.725043189408,11631.372010857409
856,11226.725043189408,11657.296215756438
857,11226.725043189408,11624.349522436054
858,11226.725043189408,11611.713482127061
859,11226.725043189408,11682.317109909749
860,11226.725043189408,11612.28890537818
861,11226.725043189408,11568.729376187992
862,11226.725043189408,11595.439279830289
863,11226.725043189408,11764.378752830591
864,11226.725043189408,11701.646093978206
865,11226.725043189408,11634.661408957776
866,11226.725043189408,11691.721450097326
867,11226.725043189408,11658.535372194292
868,11226.725043189408,11675.410736595333
869,11226.725043189408,11652.878006151821
870,11226.725043189408,11746.99189029488
871,11216.319259227756,11623.323659733062
872,11216.319259227756,12194.953503491772
873,11216.319259227756,12296.106317032692
874,11216.319259227756,12363.236546110462
875,11216.319259227756,12315.408984261625
876,11216.319259227756,12322.76331879486
877,11216.319259227756,12252.849689288829
878,11216.319259227756,12201.144498076332
879,11216.319259227756,12202.981758566622
880,11216.319259227756,12175.78968268089
881,11216.319259227756,12286.105010456697
882,11216.319259227756,12186.66574839109
883,11216.319259227756,12204.56717902956
884,11216.319259227756,12176.41904587331
885,11216.319259227756,12211.187986936662
886,11216.319259227756,12226.592977281676
887,11216.319259227756,12044.129343478004
888,11216.319259227756,12077.416272669863
889,11216.319259227756,12084.263095826715
890,11216.319259227756,12181.140930419619
891,11216.319259227756,12050.50599881771
892,11216.319259227756,12152.96328033475
893,11216.319259227756,12134.721418950961
894,11216.319259227756,12105.535214877133
895,11216.319259227756,12086.951091602705
896,11216.319259227756,12070.45255726907
897,11216.319259227756,11962.037781223247
898,11216.319259227756,12040.575016624665
899,11216.319259227756,12080.656503790815
900,11216.319259227756,12082.073173587865
901,11216.319259227756,12133.007069929747
902,11216.319259227756,11973.7350922383
903,11184.088180697008,12047.816863687338
904,11184.088180697008,12274.300901602139
905,11184.088180697008,12327.884908542528
906,11184.088180697008,12120.167102538473
907,11184.088180697008,11994.209417178861
908,11184.088180697008,12109.325064450093
909,11184.088180697008,12194.4505732789
910,11184.088180697008,12236.071763379656
911,11184.088180697008,12077.360766634718
912,11184.088180697008,12051.91009499308
913,11184.088180697008,12091.693172774952
914,11184.088180697008,12074.669134344695
915,11180.492328304488,11992.561170955158
916,11180.492328304488,11953.080059711625
917,11180.492328304488,11927.822575278165
918,11180.492328304488,11990.07818015579
919,11180.492328304488,12047.102237376128
920,11180.492328304488,12094.83975714082
921,11180.492328304488,12034.711696746228
922,11180.492328304488,11884.989902888517
923,11180.492328304488,11997.463340270564
924,11180.492328304488,12024.90135806122
925,11180.492328304488,12009.882184693859
926,11180.492328304488,11989.721310523057
927,11180.492328304488,11904.119136753594
928,11180.492328304488,11888.161779950338
929,11180.492328304488,11960.779814969355
930,11180.492328304488,11918.731817652464
931,11180.492328304488,11905.16261666599
932,11180.492328304488,11966.786674699646
933,11180.492328304488,11985.889150370787
934,11180.492328304488,11928.315299875663
935,11180.492328304488,11840.32948825249
936,11180.492328304488,11915.588950212963
937,11180.492328304488,11952.451771963262
938,11180.492328304488,11879.977712762573
939,11180.492328304488,11825.727692606279
940,11180.492328304488,11890.488242797303
941,11180.492328304488,11899.292817203388
942,11180.492328304488,11766.385857236433
943,11180.492328304488,11953.774016485195
944,11180.492328304488,11829.75915733032
945,11180.492328304488,11843.122832792702
946,11180.492328304488,11792.5430786339
947,11180.492328304488,11809.406268526858
948,11180.492328304488,11919.599225864671
949,11180.492328304488,11904.044980586788
950,11180.492328304488,11739.517370375404
951,11180.492328304488,11788.212903633328
952,11180.492328304488,11860.87170230093
953,11180.492328304488,11803.33859118087
954,11180.492328304488,11784.878204458118
955,11180.492328304488,11769.69693856527
956,11180.492328304488,11838.848222572522
957,11180.492328304488,11753.782753903966
958,11180.492328304488,11801.909911980263
959,11180.492328304488,11928.249178505037
960,11180.492328304488,11829.997023334885
961,11180.492328304488,11740.41231667533
962,11180.492328304488,11797.59713901173
963,11180.492328304488,11811.141865507387
964,11180.492328304488,11763.095609706033
965,11180.492328304488,11756.495658572012
966,11180.492328304488,11742.9956129758
967,11180.492328304488,11781.134169324167
968,11180.492328304488,11739.424328871472
969,11180.492328304488,11806.93731743964
970,11180.492328304488,11769.284387794
971,11180.492328304488,11712.127831942877
972,11180.492328304488,11743.54187391699
973,11180.492328304488,11697.689847251617
974,11180.492328304488,11736.33691287916
975,11180.492328304488,11742.576033265017
976,11180.492328304488,11799.35352869861
977,11180.492328304488,11684.162807208526
978,11180.492328304488,11769.99002443519
979,11180.492328304488,11634.670520748155
980,11180.492328304488,11759.635348671023
981,11180.492328304488,11732.671915504747
982,11180.492328304488,11653.677184969318
983,11180.492328304488,11631.366795640397
984,11180.492328304488,11728.733052433554
985,11180.492328304488,11733.403706161245
986,11180.492328304488,11673.783109856515
987,11180.492328304488,11723.628551480337
988,11180.492328304488,11704.972475095086
989,11180.492328304488,11704.877525761456
990,11180.492328304488,11678.397558074817
991,11180.492328304488,11624.91206169522
992,11180.492328304488,11638.969645286494
993,11180.492328304488,11640.213341677552
994,11180.492328304488,11713.652912787284
995,11180.492328304488,11581.909339536473
996,11180.492328304488,11632.369088689638
997,11180.492328304488,11608.656183828592
998,11180.492328304488,11679.486259770112
999,11180.492328304488,11641.30677087768
1000,11180.492328304488,11609.304386522419
1001,11180.492328304488,11688.129755555277
1002,11180.492328304488,11693.524654649831
1003,11180.492328304488,11622.434946213452
1004,11180.492328304488,11710.904259233263
1005,11180.492328304488,11734.549244905125
1006,11180.492328304488,11687.03039132545
1007,11180.492328304488,11611.386321163875
1008,11180.492328304488,11715.030115977239
1009,11180.492328304488,11657.857253612217
1010,11180.492328304488,11645.36852932912
1011,11180.492328304488,11714.317383844378
1012,11180.492328304488,11655.247410479842
1013,11180.492328304488,11612.0842595025
1014,11180.492328304488,11674.359987007607
1015,11180.492328304488,11635.152332260272
1016,11180.492328304488,11603.786496911578
1017,11180.492328304488,11652.86872058137
1018,11180.492328304488,11617.279051542313
1019,11180.492328304488,11602.13348667612
1020,11180.492328304488,11564.323684777484
1021,11180.492328304488,11676.425798926954
1022,11180.492328304488,11553.120854862134
1023,11180.492328304488,11544.68971339117
1024,11180.492328304488,11594.094799419889
1025,11180.492328304488,11556.967181643831
1026,11180.492328304488,11583.185794743076
1027,11180.492328304488,11560.65352899192
1028,11180.492328304488,11568.034401501103
1029,11180.492328304488,11609.97964621998
1030,11180.492328304488,11548.093184122408
1031,11180.492328304488,11565.488569689132
1032,11180.492328304488,11560.704868827079
1033,11180.492328304488,11510.363878595948
1034,11180.492328304488,11557.480778601353
1035,11180.492328304488,11507.017911168956
1036,11180.492328304488,11460.632519194864
1037,11180.492328304488,11559.975009944692
1038,11180.492328304488,11515.573124230434
1039,11180.492328304488,11472.549312808327
1040,11180.492328304488,11502.832564407696
1041,11180.492328304488,11577.759173082537
1042,11180.492328304488,11587.580488445925
1043,11180.492328304488,11637.581314587758
1044,11180.492328304488,11532.715352749441
1045,11180.492328304488,11538.814407332036
1046,11180.492328304488,11567.577564754309
1047,11180.492328304488,11563.5845617613
1048,11180.492328304488,11574.250447806586
1049,11180.492328304488,11535.767581527913
1050,11180.492328304488,11569.350697944412
1051,11180.492328304488,11548.45532068597
1052,11180.492328304488,11501.384085783633
1053,11180.492328304488,11579.403364976926
1054,11180.492328304488,11551.85801992117
1055,11180.492328304488,11526.900293605453
1056,11180.492328304488,11556.611227063011
1057,11180.492328304488,11539.276645374166
1058,11180.492328304488,11524.97454022868
1059,11180.492328304488,11555.4456109819
1060,11180.492328304488,11609.920918510246
1061,11180.492328304488,11568.249947435339
1062,11180.492328304488,11577.525910547114
1063,11180.492328304488,11577.94224260025
1064,11180.492328304488,11536.794751828795
1065,11180.492328304488,11507.771625355912
1066,11180.492328304488,11547.230523934497
1067,11180.492328304488,11620.61300355589
1068,11180.492328304488,11515.691424406708
1069,11180.492328304488,11521.738618861911
1070,11180.492328304488,11538.694802262506
1071,11180.492328304488,11511.227260904829
1072,11180.492328304488,11520.804264463033
1073,11180.492328304488,11540.565269675628
1074,11180.492328304488,11541.048591431972
1075,11180.492328304488,11522.381634815003
1076,11180.492328304488,11505.30327153966
1077,11180.492328304488,11541.425404752445
1078,11180.492328304488,11502.071402504802
1079,11180.492328304488,11514.206170255018
1080,11180.492328304488,11540.825934629627
1081,11180.492328304488,11608.55036158293
1082,11180.492328304488,11520.32776829685
1083,11180.492328304488,11454.43059707093
1084,11180.492328304488,11518.40635176482
1085,11180.492328304488,11577.393004698288
1086,11180.492328304488,11511.608509172183
